Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Total_Guests,Calculated_Nights,Booking_Year,Arrival_Year,Arrival_Month,Booking_Month,Revenue_Per_Guest,Booking_Status,Lead_Time_Category
HTL005293,Resort Hotel,Bali,2024-03-25,2025-02-19,331,2,3,1,0.0,0,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,116.0,0.0,10,Group,FB,5,184.15,2,3,4.27,Canceled,1,2025-02-22,920.76,1.0,5,2024,2025,February,March,920.76,Canceled,181-365 Days
HTL016470,City Hotel,Dubai,2025-02-07,2025-06-23,136,1,2,3,0.0,0,SWE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,17.0,0.0,0,Contract,Undefined,3,190.96,2,4,3.31,Canceled,1,2025-06-24,572.89,3.0,3,2025,2025,June,February,190.96333333333334,Canceled,91-180 Days
HTL006794,City Hotel,London,2024-10-19,2024-12-15,57,0,3,2,1.0,0,PRT,Online TA,TA/TO,1,0,10,C,C,0,No Deposit,21.0,0.0,0,Transient-Party,HB,3,133.61,0,2,3.74,Check-Out,0,2024-12-18,400.82,3.0,3,2024,2024,December,October,133.60666666666665,Confirmed,31-90 Days
HTL001074,Resort Hotel,Goa,2025-05-03,2026-04-01,333,1,5,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,F,F,0,Refundable,140.0,0.0,1,Transient,SC,6,200.06,0,1,4.0,Canceled,1,2026-04-07,1200.35,2.0,6,2025,2026,April,May,600.175,Canceled,181-365 Days
HTL006115,City Hotel,Amsterdam,2025-05-10,2025-11-11,185,2,3,1,0.0,0,DEU,Online TA,TA/TO,0,0,0,G,G,1,Non Refund,138.0,0.0,0,Contract,SC,5,153.63,0,1,3.9,Canceled,1,2025-11-16,768.13,1.0,5,2025,2025,November,May,768.13,Canceled,181-365 Days
HTL024179,Resort Hotel,Maldives,2025-04-24,2025-08-20,118,2,4,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,C,C,2,Non Refund,166.0,0.0,10,Transient,BB,6,140.19,1,2,3.78,Canceled,1,2025-08-24,841.13,2.0,6,2025,2025,August,April,420.565,Canceled,91-180 Days
HTL023007,Resort Hotel,Algarve,2025-08-30,2026-06-10,284,0,1,2,0.0,0,NLD,Direct,Direct,0,0,0,H,H,0,No Deposit,23.0,0.0,0,Transient,HB,1,269.32,1,1,4.06,Canceled,1,2026-06-11,269.32,2.0,1,2025,2026,June,August,134.66,Canceled,181-365 Days
HTL021608,Resort Hotel,Algarve,2024-05-31,2024-07-15,45,2,3,2,3.0,0,ARE,Direct,Direct,0,0,0,B,B,0,No Deposit,138.0,0.0,7,Transient,Undefined,5,140.91,1,0,3.42,Check-Out,0,2024-07-17,704.53,5.0,5,2024,2024,July,May,140.906,Confirmed,31-90 Days
HTL022822,City Hotel,Dubai,2025-10-31,2026-07-19,261,0,4,2,1.0,0,AUS,Online TA,TA/TO,0,0,0,C,C,1,Non Refund,143.0,0.0,5,Transient,FB,4,83.61,0,0,3.8,Canceled,1,2026-07-23,334.42,3.0,4,2025,2026,July,October,111.47333333333334,Canceled,181-365 Days
HTL001932,City Hotel,Barcelona,2024-04-13,2024-10-29,199,2,1,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,129.0,0.0,0,Transient-Party,SC,3,152.04,0,0,3.61,Canceled,1,2024-10-29,456.12,2.0,3,2024,2024,October,April,228.06,Canceled,181-365 Days
HTL015941,City Hotel,Barcelona,2024-09-15,2024-12-20,96,3,3,3,1.0,0,NLD,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,143.0,0.0,1,Contract,Undefined,6,114.12,0,0,4.15,No-Show,1,2024-12-25,684.73,4.0,6,2024,2024,December,September,171.1825,Canceled,91-180 Days
HTL012115,City Hotel,London,2025-06-15,2025-09-07,84,1,6,2,2.0,0,CHE,Offline TA/TO,TA/TO,1,1,6,H,H,1,No Deposit,175.0,0.0,0,Contract,BB,7,187.86,1,0,3.94,Check-Out,0,2025-09-14,1315.01,4.0,7,2025,2025,September,June,328.7525,Confirmed,31-90 Days
HTL012156,City Hotel,Lisbon,2025-08-10,2026-05-25,288,0,2,2,1.0,0,PRT,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,27.0,0.0,0,Contract,BB,2,146.61,0,0,4.21,Canceled,1,2026-05-27,293.21,3.0,2,2025,2026,May,August,97.73666666666666,Canceled,181-365 Days
HTL014299,City Hotel,Barcelona,2025-12-11,2026-04-29,139,0,7,1,1.0,0,BEL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,116.0,0.0,0,Transient,HB,7,98.92,0,1,4.33,No-Show,1,2026-05-02,692.46,2.0,7,2025,2026,April,December,346.23,Canceled,91-180 Days
HTL009441,Resort Hotel,Bali,2024-10-08,2024-10-24,16,0,4,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,G,G,4,No Deposit,56.0,0.0,2,Group,Undefined,4,213.47,1,2,4.26,Check-Out,0,2024-10-26,853.87,2.0,4,2024,2024,October,October,426.935,Confirmed,8-30 Days
HTL004378,City Hotel,Barcelona,2025-08-17,2026-06-12,299,3,3,2,0.0,0,AUS,Offline TA/TO,TA/TO,1,0,2,F,F,0,Non Refund,72.0,0.0,0,Transient-Party,FB,6,154.34,0,2,4.46,Canceled,1,2026-06-18,926.01,2.0,6,2025,2026,June,August,463.005,Canceled,181-365 Days
HTL024002,City Hotel,Barcelona,2025-06-13,2026-04-03,294,0,1,2,0.0,0,IND,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,123.0,0.0,0,Transient,Undefined,1,153.15,1,2,3.93,Canceled,1,2026-04-04,153.15,2.0,1,2025,2026,April,June,76.575,Canceled,181-365 Days
HTL005516,City Hotel,Dubai,2024-11-21,2024-11-28,7,1,0,3,1.0,0,DNK,Offline TA/TO,TA/TO,0,0,0,E,E,0,Non Refund,129.0,0.0,0,Group,SC,1,104.48,0,1,4.21,Canceled,1,2024-11-28,104.48,4.0,1,2024,2024,November,November,26.12,Canceled,0-7 Days
HTL013694,Resort Hotel,Bali,2025-10-13,2026-04-11,180,0,4,1,0.0,0,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,22.0,0.0,0,Contract,SC,4,164.73,0,2,4.4,Check-Out,0,2026-04-12,658.9,1.0,4,2025,2026,April,October,658.9,Confirmed,91-180 Days
HTL021828,City Hotel,Barcelona,2024-12-22,2025-09-05,257,1,0,1,0.0,0,NOR,Direct,Direct,0,0,0,F,F,1,No Deposit,71.0,0.0,0,Group,SC,1,137.99,0,0,3.6,Canceled,1,2025-09-06,137.99,1.0,1,2024,2025,September,December,137.99,Canceled,181-365 Days
HTL024610,City Hotel,Amsterdam,2025-09-09,2026-08-28,353,0,5,2,0.0,0,IND,Groups,Direct,0,0,0,G,G,0,No Deposit,153.0,0.0,0,Transient,HB,5,154.6,0,2,3.54,No-Show,1,2026-09-02,772.98,2.0,5,2025,2026,August,September,386.49,Canceled,181-365 Days
HTL011024,City Hotel,Lisbon,2025-12-09,2026-09-02,267,2,0,2,0.0,0,Unknown,Online TA,TA/TO,1,0,12,G,G,0,No Deposit,101.0,0.0,0,Transient,HB,2,146.23,0,1,4.0,Canceled,1,2026-09-02,292.46,2.0,2,2025,2026,September,December,146.23,Canceled,181-365 Days
HTL020159,City Hotel,Amsterdam,2025-11-27,2026-02-12,77,0,1,3,0.0,0,IRL,Corporate,Corporate,0,0,0,H,H,0,Non Refund,111.0,1096.0,0,Transient-Party,BB,1,123.69,2,1,4.28,Canceled,1,2026-02-13,123.69,3.0,1,2025,2026,February,November,41.23,Canceled,31-90 Days
HTL009756,Resort Hotel,Goa,2024-04-10,2024-09-06,149,0,7,2,0.0,0,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,125.0,0.0,5,Contract,Undefined,7,203.46,0,3,3.95,Canceled,1,2024-09-13,1424.24,2.0,7,2024,2024,September,April,712.12,Canceled,91-180 Days
HTL013791,Resort Hotel,Phuket,2025-05-02,2025-08-22,112,2,1,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,D,D,1,Non Refund,4.0,0.0,3,Contract,HB,3,201.13,0,1,3.72,Check-Out,0,2025-08-22,603.4,2.0,3,2025,2025,August,May,301.7,Confirmed,91-180 Days
HTL015664,City Hotel,Amsterdam,2025-05-25,2026-05-17,357,1,1,2,0.0,0,ESP,Online TA,TA/TO,1,0,2,D,D,1,No Deposit,122.0,0.0,2,Contract,Undefined,2,126.55,0,1,3.99,Canceled,1,2026-05-17,253.1,2.0,2,2025,2026,May,May,126.55,Canceled,181-365 Days
HTL008635,City Hotel,Barcelona,2024-12-08,2025-04-06,119,0,5,2,0.0,0,BEL,Corporate,Corporate,1,0,3,H,H,0,No Deposit,152.0,1085.0,0,Transient,FB,5,138.91,0,1,4.26,Check-Out,0,2025-04-11,694.55,2.0,5,2024,2025,April,December,347.275,Confirmed,91-180 Days
HTL013900,City Hotel,Dubai,2025-10-30,2026-03-01,122,0,1,2,0.0,0,SAU,Online TA,TA/TO,0,0,0,E,B,1,Non Refund,31.0,0.0,10,Transient,SC,1,140.04,0,1,3.56,Canceled,1,2026-03-01,140.04,2.0,1,2025,2026,March,October,70.02,Canceled,91-180 Days
HTL000495,City Hotel,Lisbon,2024-08-07,2025-04-21,257,3,2,1,0.0,0,IRL,Corporate,Corporate,0,0,0,A,A,2,Non Refund,20.0,0.0,1,Contract,Unknown,5,71.11,0,0,4.03,Canceled,1,2025-04-24,355.54,1.0,5,2024,2025,April,August,355.54,Canceled,181-365 Days
HTL022707,Resort Hotel,Phuket,2024-12-20,2024-12-23,3,0,4,2,0.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,15.0,0.0,0,Group,BB,4,230.62,1,3,3.62,Canceled,1,2024-12-27,922.49,2.0,4,2024,2024,December,December,461.245,Canceled,0-7 Days
HTL002526,Resort Hotel,Maldives,2024-02-19,2024-05-08,79,2,0,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,A,A,1,Non Refund,22.0,0.0,0,Group,Undefined,2,131.86,0,1,3.58,Canceled,1,2024-05-10,263.73,2.0,2,2024,2024,May,February,131.865,Canceled,31-90 Days
HTL005923,City Hotel,Dubai,2025-05-02,2025-12-19,231,1,5,3,0.0,0,AUS,Offline TA/TO,TA/TO,1,0,6,C,C,0,No Deposit,39.0,0.0,0,Group,SC,6,101.21,1,0,3.9,Canceled,1,2025-12-22,607.25,3.0,6,2025,2025,December,May,202.41666666666666,Canceled,181-365 Days
HTL005970,City Hotel,Amsterdam,2024-09-04,2025-08-07,337,1,3,4,0.0,0,NLD,Online TA,TA/TO,0,0,0,F,F,1,Non Refund,151.0,0.0,0,Contract,Undefined,4,136.77,0,4,3.64,No-Show,1,2025-08-08,547.1,4.0,4,2024,2025,August,September,136.775,Canceled,181-365 Days
HTL017207,Resort Hotel,Algarve,2025-09-01,2026-04-02,213,1,1,3,1.0,0,ESP,Groups,Corporate,0,0,0,F,F,2,No Deposit,88.0,1003.0,0,Contract,Undefined,2,176.8,0,1,3.1,Canceled,1,2026-04-04,353.59,4.0,2,2025,2026,April,September,88.3975,Canceled,181-365 Days
HTL020577,Resort Hotel,Goa,2025-03-21,2025-05-10,50,1,5,2,0.0,0,CAN,Online TA,TA/TO,1,1,1,A,A,0,Non Refund,150.0,0.0,0,Group,FB,6,147.66,1,1,3.33,Canceled,1,2025-05-13,885.97,2.0,6,2025,2025,May,March,442.985,Canceled,31-90 Days
HTL004005,City Hotel,Amsterdam,2024-03-27,2024-09-18,175,0,6,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,F,F,0,Non Refund,61.0,0.0,0,Group,SC,6,146.09,0,2,4.37,Canceled,1,2024-09-20,876.52,2.0,6,2024,2024,September,March,438.26,Canceled,91-180 Days
HTL014337,City Hotel,Lisbon,2024-07-11,2025-03-27,259,2,0,2,0.0,0,IND,Offline TA/TO,TA/TO,1,0,9,C,C,0,No Deposit,92.0,0.0,5,Group,SC,2,83.54,0,0,3.42,Canceled,1,2025-03-29,167.08,2.0,2,2024,2025,March,July,83.54,Canceled,181-365 Days
HTL006215,City Hotel,Barcelona,2025-12-20,2026-08-21,244,1,2,2,0.0,0,GBR,Groups,Direct,0,0,0,H,H,0,Non Refund,162.0,0.0,0,Transient-Party,Undefined,3,171.35,1,2,3.93,Check-Out,0,2026-08-22,514.04,2.0,3,2025,2026,August,December,257.02,Confirmed,181-365 Days
HTL003932,Resort Hotel,Algarve,2024-05-07,2024-10-22,168,0,2,3,0.0,0,BRA,Direct,Direct,0,0,0,E,E,0,Non Refund,127.0,0.0,0,Contract,HB,2,184.17,0,0,4.52,No-Show,1,2024-10-22,368.34,3.0,2,2024,2024,October,May,122.77999999999999,Canceled,91-180 Days
HTL012350,Resort Hotel,Goa,2025-12-02,2026-04-19,138,1,3,2,0.0,0,SAU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,143.0,0.0,0,Group,HB,4,241.3,0,1,3.98,Canceled,1,2026-04-20,965.19,2.0,4,2025,2026,April,December,482.595,Canceled,91-180 Days
HTL011339,Resort Hotel,Algarve,2025-09-11,2026-01-20,131,3,1,2,0.0,0,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,91.0,0.0,0,Transient-Party,SC,4,149.45,0,2,4.41,Canceled,1,2026-01-24,597.79,2.0,4,2025,2026,January,September,298.895,Canceled,91-180 Days
HTL007658,Resort Hotel,Phuket,2024-06-09,2025-01-30,235,0,7,1,0.0,0,PRT,Online TA,TA/TO,0,0,0,H,B,0,Non Refund,50.0,0.0,2,Transient-Party,FB,7,199.14,0,0,3.39,Canceled,1,2025-01-31,1393.97,1.0,7,2024,2025,January,June,1393.97,Canceled,181-365 Days
HTL000840,City Hotel,London,2024-03-03,2024-11-26,268,0,3,1,0.0,0,IND,Direct,Direct,0,0,0,G,G,1,Non Refund,110.0,0.0,0,Transient,SC,3,147.74,0,0,3.52,Canceled,1,2024-11-26,443.21,1.0,3,2024,2024,November,March,443.21,Canceled,181-365 Days
HTL024419,Resort Hotel,Algarve,2025-05-31,2026-01-05,219,1,0,2,1.0,0,AUS,Direct,Direct,0,0,0,E,E,0,Non Refund,87.0,0.0,0,Group,FB,1,169.66,0,1,3.42,Canceled,1,2026-01-06,169.66,3.0,1,2025,2026,January,May,56.553333333333335,Canceled,181-365 Days
HTL022154,City Hotel,London,2024-12-10,2025-02-25,77,1,0,2,0.0,0,DEU,Direct,Direct,0,0,0,B,B,0,Non Refund,45.0,0.0,0,Contract,SC,1,45.74,0,2,3.86,Canceled,1,2025-02-26,45.74,2.0,1,2024,2025,February,December,22.87,Canceled,31-90 Days
HTL000960,City Hotel,Unknown,2024-01-13,2024-04-20,98,0,5,2,1.0,0,NOR,Online TA,TA/TO,0,0,0,G,E,0,Non Refund,68.0,0.0,10,Group,SC,5,142.99,0,2,3.35,Canceled,1,2024-04-21,714.96,3.0,5,2024,2024,April,January,238.32000000000002,Canceled,91-180 Days
HTL022234,Resort Hotel,Algarve,2025-02-21,2025-06-09,108,0,6,2,0.0,0,POL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,121.0,0.0,0,Group,FB,6,190.84,0,1,3.99,Check-Out,0,2025-06-09,1145.02,2.0,6,2025,2025,June,February,572.51,Confirmed,91-180 Days
HTL006454,City Hotel,Barcelona,2024-08-20,2024-12-08,110,0,1,2,0.0,0,POL,Offline TA/TO,TA/TO,0,0,0,F,F,0,Non Refund,104.0,0.0,0,Transient-Party,SC,1,170.86,0,2,4.55,Canceled,1,2024-12-08,170.86,2.0,1,2024,2024,December,August,85.43,Canceled,91-180 Days
HTL004021,City Hotel,Amsterdam,2025-12-10,2026-07-26,228,1,4,2,0.0,0,SWE,Online TA,TA/TO,1,0,7,H,H,0,No Deposit,50.0,0.0,0,Transient-Party,FB,5,192.68,0,1,3.55,Check-Out,0,2026-07-30,963.39,2.0,5,2025,2026,July,December,481.695,Confirmed,181-365 Days
HTL001274,Resort Hotel,Maldives,2025-01-19,2025-08-20,213,0,4,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,23.0,0.0,0,Group,FB,4,248.34,1,0,4.46,Check-Out,0,2025-08-24,993.35,2.0,4,2025,2025,August,January,496.675,Confirmed,181-365 Days
HTL016333,City Hotel,London,2024-03-03,2024-05-25,83,2,5,2,1.0,1,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,58.0,0.0,0,Transient-Party,FB,7,111.93,0,0,4.11,Check-Out,0,2024-05-27,783.5,4.0,7,2024,2024,May,March,195.875,Confirmed,31-90 Days
HTL009418,Resort Hotel,Phuket,2024-10-10,2024-12-29,80,0,1,2,2.0,0,DEU,Corporate,Corporate,0,0,0,C,C,1,No Deposit,16.0,1051.0,1,Group,SC,1,142.15,0,2,3.75,Check-Out,0,2024-12-29,142.15,4.0,1,2024,2024,December,October,35.5375,Confirmed,31-90 Days
HTL010150,Resort Hotel,Maldives,2024-09-04,2024-11-03,60,3,3,2,2.0,0,BEL,Groups,Direct,0,0,0,G,E,0,Non Refund,65.0,1091.0,0,Group,BB,6,167.9,0,1,4.07,Check-Out,0,2024-11-08,1007.41,4.0,6,2024,2024,November,September,251.8525,Confirmed,31-90 Days
HTL010858,Resort Hotel,Phuket,2025-12-13,2026-03-01,78,1,3,2,1.0,0,IND,Corporate,Corporate,0,0,0,F,F,0,No Deposit,1.0,1108.0,0,Group,HB,4,159.53,2,1,3.88,Check-Out,0,2026-03-04,638.13,3.0,4,2025,2026,March,December,212.71,Confirmed,31-90 Days
HTL010452,Resort Hotel,Goa,2025-05-09,2026-04-09,335,1,0,2,0.0,0,NOR,Corporate,Corporate,1,0,4,B,B,0,No Deposit,112.0,0.0,0,Transient-Party,HB,1,142.67,0,2,4.87,Check-Out,0,2026-04-10,142.67,2.0,1,2025,2026,April,May,71.335,Confirmed,181-365 Days
HTL016879,Resort Hotel,Goa,2024-03-27,2024-12-19,267,3,0,1,0.0,0,IRL,Groups,Corporate,0,0,0,G,E,0,No Deposit,124.0,1034.0,0,Contract,BB,3,240.07,0,1,2.97,Canceled,1,2024-12-19,720.22,1.0,3,2024,2024,December,March,720.22,Canceled,181-365 Days
HTL003395,City Hotel,London,2025-09-12,2026-09-06,359,2,0,2,0.0,1,JPN,Corporate,Corporate,1,0,11,D,D,3,Non Refund,34.0,1113.0,0,Group,HB,2,98.15,0,0,3.8,Canceled,1,2026-09-07,196.29,3.0,2,2025,2026,September,September,65.42999999999999,Canceled,181-365 Days
HTL022433,City Hotel,London,2025-08-23,2026-06-19,300,1,0,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,E,E,2,Non Refund,163.0,0.0,0,Contract,FB,1,112.06,0,0,3.8,Canceled,1,2026-06-20,112.06,2.0,1,2025,2026,June,August,56.03,Canceled,181-365 Days
HTL023985,City Hotel,Lisbon,2025-02-11,2025-07-12,151,3,1,4,0.0,0,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,170.0,0.0,0,Transient-Party,FB,4,165.53,0,2,3.62,Canceled,1,2025-07-12,662.1,4.0,4,2025,2025,July,February,165.525,Canceled,91-180 Days
HTL011492,City Hotel,London,2025-07-03,2025-11-09,129,3,4,3,0.0,0,DEU,Online TA,TA/TO,0,0,0,H,D,2,No Deposit,176.0,0.0,0,Contract,SC,7,115.44,0,0,4.01,Canceled,1,2025-11-11,808.11,3.0,7,2025,2025,November,July,269.37,Canceled,91-180 Days
HTL021398,Resort Hotel,Phuket,2025-06-01,2026-05-26,359,1,1,2,0.0,0,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,148.0,0.0,0,Transient,SC,2,266.82,0,1,4.34,Canceled,1,2026-05-28,533.63,2.0,2,2025,2026,May,June,266.815,Canceled,181-365 Days
HTL017639,City Hotel,Lisbon,2024-05-22,2024-07-07,46,1,3,2,1.0,0,DEU,Corporate,Corporate,0,0,0,F,F,0,Non Refund,126.0,1044.0,0,Transient-Party,HB,4,164.84,0,1,3.97,Check-Out,0,2024-07-09,659.37,3.0,4,2024,2024,July,May,219.79,Confirmed,31-90 Days
HTL007685,City Hotel,Dubai,2025-12-02,2026-11-16,349,3,3,1,0.0,0,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0.0,0,Group,Undefined,6,82.84,0,0,4.05,Canceled,1,2026-11-22,497.04,1.0,6,2025,2026,November,December,497.04,Canceled,181-365 Days
HTL024464,Resort Hotel,Maldives,2025-10-30,2026-08-23,297,3,5,2,0.0,0,GBR,Online TA,TA/TO,0,0,0,C,C,2,Non Refund,147.0,0.0,1,Transient-Party,BB,8,181.33,0,2,3.76,No-Show,1,2026-08-26,1450.63,2.0,8,2025,2026,August,October,725.315,Canceled,181-365 Days
HTL011344,City Hotel,London,2025-06-22,2025-11-21,152,3,4,3,0.0,0,AUS,Groups,Direct,0,0,0,C,C,0,Refundable,91.0,1077.0,0,Transient-Party,HB,7,61.81,2,2,4.6,Canceled,1,2025-11-21,432.65,3.0,7,2025,2025,November,June,144.21666666666667,Canceled,91-180 Days
HTL015378,City Hotel,Dubai,2025-06-27,2026-02-26,244,3,2,2,1.0,0,ARE,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,105.0,0.0,2,Transient,BB,5,132.02,0,1,2.99,Check-Out,0,2026-02-26,660.08,3.0,5,2025,2026,February,June,220.02666666666667,Confirmed,181-365 Days
HTL019096,City Hotel,Lisbon,2025-08-14,2026-08-03,354,1,4,3,0.0,1,ITA,Online TA,TA/TO,1,0,4,D,D,0,No Deposit,60.0,0.0,0,Transient,BB,5,146.96,1,0,4.07,Canceled,1,2026-08-04,734.78,4.0,5,2025,2026,August,August,183.695,Canceled,181-365 Days
HTL014026,City Hotel,Barcelona,2024-12-23,2025-03-28,95,1,0,3,1.0,0,ESP,Groups,Direct,0,0,0,A,A,3,Non Refund,19.0,1091.0,1,Contract,Undefined,1,39.59,0,1,3.77,Check-Out,0,2025-03-29,39.59,4.0,1,2024,2025,March,December,9.8975,Confirmed,91-180 Days
HTL001161,Resort Hotel,Phuket,2025-11-01,2025-12-29,58,3,2,2,2.0,0,JPN,Groups,TA/TO,0,0,0,E,E,0,No Deposit,112.0,1066.0,0,Group,SC,5,172.98,3,1,3.82,Canceled,1,2026-01-01,864.89,4.0,5,2025,2025,December,November,216.2225,Canceled,31-90 Days
HTL024035,City Hotel,Dubai,2025-11-22,2026-06-14,204,2,3,3,0.0,0,NOR,Corporate,Corporate,0,0,0,F,F,0,No Deposit,36.0,1069.0,0,Contract,FB,5,145.03,1,1,4.44,Canceled,1,2026-06-14,725.14,3.0,5,2025,2026,June,November,241.71333333333334,Canceled,181-365 Days
HTL007274,City Hotel,London,2025-06-24,2026-02-28,249,0,3,2,2.0,0,BEL,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,42.0,0.0,0,Contract,FB,3,157.73,0,0,3.68,Canceled,1,2026-03-03,473.18,4.0,3,2025,2026,February,June,118.295,Canceled,181-365 Days
HTL017104,Resort Hotel,Algarve,2024-03-11,2024-10-24,227,1,0,2,0.0,0,USA,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,130.0,0.0,7,Contract,HB,1,241.39,0,1,3.54,Canceled,1,2024-10-24,241.39,2.0,1,2024,2024,October,March,120.695,Canceled,181-365 Days
HTL019694,City Hotel,Amsterdam,2025-02-18,2025-11-01,256,1,4,2,1.0,0,ESP,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,130.0,0.0,0,Group,BB,5,80.04,1,1,3.78,Canceled,1,2025-11-06,400.21,3.0,5,2025,2025,November,February,133.40333333333334,Canceled,181-365 Days
HTL018676,City Hotel,Barcelona,2025-02-18,2025-04-04,45,2,0,2,1.0,0,CAN,Online TA,TA/TO,0,0,0,A,A,0,Refundable,46.0,0.0,0,Transient-Party,BB,2,94.63,0,1,3.47,Canceled,1,2025-04-04,189.26,3.0,2,2025,2025,April,February,63.086666666666666,Canceled,31-90 Days
HTL008896,City Hotel,Lisbon,2025-08-07,2026-08-01,359,3,2,2,0.0,0,NLD,Corporate,Corporate,0,0,0,D,D,0,No Deposit,160.0,1009.0,30,Group,BB,5,104.29,0,0,3.54,No-Show,1,2026-08-02,521.43,2.0,5,2025,2026,August,August,260.715,Canceled,181-365 Days
HTL010633,Resort Hotel,Bali,2025-10-25,2026-06-08,226,2,6,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,B,B,0,Non Refund,107.0,0.0,7,Group,Undefined,8,171.2,0,0,3.91,Canceled,1,2026-06-08,1369.58,2.0,8,2025,2026,June,October,684.79,Canceled,181-365 Days
HTL024934,Resort Hotel,Phuket,2024-07-15,2025-04-21,280,0,8,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,B,B,0,Non Refund,107.0,0.0,0,Contract,FB,8,136.87,0,0,3.2,Canceled,1,2025-04-28,1094.99,2.0,8,2024,2025,April,July,547.495,Canceled,181-365 Days
HTL005482,City Hotel,Barcelona,2024-07-24,2025-06-04,315,1,2,4,0.0,0,AUS,Offline TA/TO,TA/TO,1,0,5,G,B,0,Non Refund,66.0,0.0,5,Group,FB,3,171.95,1,1,3.68,Canceled,1,2025-06-07,515.84,4.0,3,2024,2025,June,July,128.96,Canceled,181-365 Days
HTL014202,City Hotel,Lisbon,2024-05-17,2025-01-05,233,0,5,4,0.0,1,DNK,Corporate,Corporate,0,0,0,B,B,0,Refundable,170.0,1085.0,0,Contract,BB,5,94.71,1,1,3.74,Check-Out,0,2025-01-05,473.57,5.0,5,2024,2025,January,May,94.714,Confirmed,181-365 Days
HTL011982,Resort Hotel,Bali,2024-05-03,2024-11-21,202,3,1,2,0.0,0,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,171.0,0.0,5,Transient,Undefined,4,140.15,0,0,3.51,Check-Out,0,2024-11-25,560.58,2.0,4,2024,2024,November,May,280.29,Confirmed,181-365 Days
HTL000933,Resort Hotel,Phuket,2024-04-30,2024-11-08,103,2,0,2,0.0,0,SAU,Online TA,TA/TO,0,0,0,E,A,4,No Deposit,153.0,0.0,0,Group,Undefined,2,228.52,0,2,4.22,Check-Out,0,2024-08-13,457.04,2.0,2,2024,2024,November,April,228.52,Confirmed,91-180 Days
HTL011689,Resort Hotel,Maldives,2025-06-27,2025-09-22,87,1,3,2,1.0,0,Unknown,Online TA,TA/TO,0,0,0,F,A,0,No Deposit,19.0,0.0,0,Group,HB,4,225.45,0,1,3.86,Check-Out,0,2025-09-22,901.79,3.0,4,2025,2025,September,June,300.59666666666664,Confirmed,31-90 Days
HTL004513,City Hotel,Amsterdam,2025-01-25,2026-01-08,348,0,1,2,1.0,0,ARE,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,101.0,0.0,0,Transient,FB,1,64.12,0,4,3.6,Canceled,1,2026-01-09,64.12,3.0,1,2025,2026,January,January,21.373333333333335,Canceled,181-365 Days
HTL007016,Resort Hotel,Algarve,2025-03-06,2026-02-26,357,1,7,3,0.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,93.0,0.0,7,Transient,Undefined,8,140.16,0,3,3.09,No-Show,1,2026-03-03,1121.28,3.0,8,2025,2026,February,March,373.76,Canceled,181-365 Days
